filename,distance
ER-numArg20-pbAtt0.4-14.apx,8
ER-numArg20-pbAtt0.25-9.apx,38
ER-numArg20-pbAtt0.75-12.apx,4
ER-numArg20-pbAtt0.2-13.apx,38
ER-numArg20-pbAtt0.4-4.apx,8
ER-numArg20-pbAtt0.65-8.apx,6
ER-numArg20-pbAtt0.35-8.apx,2
ER-numArg20-pbAtt0.9-4.apx,4
ER-numArg20-pbAtt0.7-14.apx,8
ER-numArg20-pbAtt0.8-8.apx,2
ER-numArg20-pbAtt0.65-13.apx,8
ER-numArg20-pbAtt0.3-10.apx,2
ER-numArg20-pbAtt0.6-0.apx,12
ER-numArg20-pbAtt0.65-14.apx,8
ER-numArg20-pbAtt0.35-15.apx,46
ER-numArg20-pbAtt0.3-2.apx,10
ER-numArg20-pbAtt0.75-16.apx,8
ER-numArg20-pbAtt0.95-8.apx,6
ER-numArg20-pbAtt0.25-17.apx,36
ER-numArg20-pbAtt0.2-16.apx,22
ER-numArg20-pbAtt0.15-11.apx,4
ER-numArg20-pbAtt0.25-18.apx,38
ER-numArg20-pbAtt0.65-11.apx,4
ER-numArg20-pbAtt0.25-12.apx,34
ER-numArg20-pbAtt0.2-14.apx,52
ER-numArg20-pbAtt0.9-5.apx,14
ER-numArg20-pbAtt0.45-17.apx,6
ER-numArg20-pbAtt0.25-10.apx,40
ER-numArg20-pbAtt0.65-3.apx,12
ER-numArg20-pbAtt0.6-17.apx,8
ER-numArg20-pbAtt0.85-9.apx,2
ER-numArg20-pbAtt0.6-13.apx,12
ER-numArg20-pbAtt0.55-18.apx,0
ER-numArg20-pbAtt0.55-17.apx,4
ER-numArg20-pbAtt0.25-5.apx,22
ER-numArg20-pbAtt0.5-10.apx,14
ER-numArg20-pbAtt0.75-0.apx,4
ER-numArg20-pbAtt0.6-15.apx,6
ER-numArg20-pbAtt0.4-13.apx,8
ER-numArg20-pbAtt0.3-1.apx,0
ER-numArg20-pbAtt0.5-15.apx,4
ER-numArg20-pbAtt0.9-10.apx,4
ER-numArg20-pbAtt0.3-14.apx,0
ER-numArg20-pbAtt0.9-0.apx,2
ER-numArg20-pbAtt0.35-14.apx,8
ER-numArg20-pbAtt0.25-13.apx,4
ER-numArg20-pbAtt0.45-9.apx,4
ER-numArg20-pbAtt0.75-15.apx,6
ER-numArg20-pbAtt0.85-8.apx,6
ER-numArg20-pbAtt0.9-18.apx,10
ER-numArg20-pbAtt0.9-1.apx,16
ER-numArg20-pbAtt0.4-12.apx,8
ER-numArg20-pbAtt0.75-5.apx,4
ER-numArg20-pbAtt0.5-17.apx,6
ER-numArg20-pbAtt0.7-13.apx,8
ER-numArg20-pbAtt0.5-4.apx,8
ER-numArg20-pbAtt0.55-3.apx,4
ER-numArg20-pbAtt0.35-9.apx,22
ER-numArg20-pbAtt0.9-6.apx,0
ER-numArg20-pbAtt0.2-3.apx,40
ER-numArg20-pbAtt0.95-2.apx,12
ER-numArg20-pbAtt0.65-5.apx,2
ER-numArg20-pbAtt0.75-2.apx,6
ER-numArg20-pbAtt0.35-4.apx,2
ER-numArg20-pbAtt0.85-1.apx,2
ER-numArg20-pbAtt0.8-12.apx,6
ER-numArg20-pbAtt0.2-7.apx,8
ER-numArg20-pbAtt0.45-2.apx,12
ER-numArg20-pbAtt0.35-18.apx,2
ER-numArg20-pbAtt0.2-5.apx,0
ER-numArg20-pbAtt0.45-11.apx,0
ER-numArg20-pbAtt0.35-2.apx,6
ER-numArg20-pbAtt0.6-11.apx,12
ER-numArg20-pbAtt0.95-3.apx,4
ER-numArg20-pbAtt0.25-14.apx,0
ER-numArg20-pbAtt0.15-9.apx,2
ER-numArg20-pbAtt0.5-16.apx,2
ER-numArg20-pbAtt0.25-6.apx,44
ER-numArg20-pbAtt0.4-9.apx,38
ER-numArg20-pbAtt0.7-10.apx,8
ER-numArg20-pbAtt0.15-3.apx,28
ER-numArg20-pbAtt0.6-8.apx,10
ER-numArg20-pbAtt0.45-16.apx,52
ER-numArg20-pbAtt0.15-12.apx,28
ER-numArg20-pbAtt0.95-1.apx,4
ER-numArg20-pbAtt0.2-10.apx,14
ER-numArg20-pbAtt0.65-18.apx,2
ER-numArg20-pbAtt0.55-9.apx,36
ER-numArg20-pbAtt0.4-7.apx,36
ER-numArg20-pbAtt0.45-12.apx,2
ER-numArg20-pbAtt0.6-12.apx,10
ER-numArg20-pbAtt0.65-10.apx,10
ER-numArg20-pbAtt0.15-5.apx,8
ER-numArg20-pbAtt0.35-5.apx,24
ER-numArg20-pbAtt0.55-0.apx,8
ER-numArg20-pbAtt0.95-9.apx,6
ER-numArg20-pbAtt0.6-3.apx,10
ER-numArg20-pbAtt0.5-5.apx,6
ER-numArg20-pbAtt0.7-11.apx,16
ER-numArg20-pbAtt0.15-1.apx,18
ER-numArg20-pbAtt0.8-15.apx,12
ER-numArg20-pbAtt0.5-1.apx,6
ER-numArg20-pbAtt0.45-14.apx,10
ER-numArg20-pbAtt0.3-16.apx,6
ER-numArg20-pbAtt0.35-7.apx,4
ER-numArg20-pbAtt0.15-14.apx,34
ER-numArg20-pbAtt0.85-12.apx,6
ER-numArg20-pbAtt0.5-6.apx,14
ER-numArg20-pbAtt0.25-15.apx,16
ER-numArg20-pbAtt0.35-17.apx,26
ER-numArg20-pbAtt0.45-7.apx,10
ER-numArg20-pbAtt0.95-18.apx,2
ER-numArg20-pbAtt0.15-7.apx,18
ER-numArg20-pbAtt0.6-4.apx,12
ER-numArg20-pbAtt0.75-14.apx,8
ER-numArg20-pbAtt0.75-8.apx,6
ER-numArg20-pbAtt0.4-3.apx,8
ER-numArg20-pbAtt0.75-6.apx,6
ER-numArg20-pbAtt0.3-4.apx,20
ER-numArg20-pbAtt0.95-13.apx,2
ER-numArg20-pbAtt0.7-0.apx,2
ER-numArg20-pbAtt0.15-16.apx,0
ER-numArg20-pbAtt0.75-18.apx,6
ER-numArg20-pbAtt0.9-2.apx,0
ER-numArg20-pbAtt0.8-16.apx,4
ER-numArg20-pbAtt0.4-15.apx,6
ER-numArg20-pbAtt0.7-15.apx,4
ER-numArg20-pbAtt0.85-3.apx,2
ER-numArg20-pbAtt0.6-14.apx,0
ER-numArg20-pbAtt0.9-11.apx,2
ER-numArg20-pbAtt0.55-14.apx,12
ER-numArg20-pbAtt0.15-8.apx,10
ER-numArg20-pbAtt0.25-1.apx,28
ER-numArg20-pbAtt0.4-10.apx,50
ER-numArg20-pbAtt0.45-13.apx,10
ER-numArg20-pbAtt0.9-17.apx,2
ER-numArg20-pbAtt0.55-10.apx,4
ER-numArg20-pbAtt0.85-10.apx,10
ER-numArg20-pbAtt0.85-18.apx,0
ER-numArg20-pbAtt0.35-11.apx,22
ER-numArg20-pbAtt0.85-0.apx,8
ER-numArg20-pbAtt0.55-2.apx,2
ER-numArg20-pbAtt0.35-1.apx,42
ER-numArg20-pbAtt0.55-5.apx,6
ER-numArg20-pbAtt0.3-8.apx,18
ER-numArg20-pbAtt0.7-5.apx,4
ER-numArg20-pbAtt0.4-2.apx,2
ER-numArg20-pbAtt0.8-0.apx,10
ER-numArg20-pbAtt0.4-1.apx,18
ER-numArg20-pbAtt0.8-2.apx,2
ER-numArg20-pbAtt0.9-14.apx,6
ER-numArg20-pbAtt0.75-1.apx,8
ER-numArg20-pbAtt0.35-0.apx,16
ER-numArg20-pbAtt0.85-15.apx,10
ER-numArg20-pbAtt0.5-0.apx,6
ER-numArg20-pbAtt0.4-11.apx,4
ER-numArg20-pbAtt0.15-10.apx,42
ER-numArg20-pbAtt0.8-17.apx,8
ER-numArg20-pbAtt0.35-3.apx,6
ER-numArg20-pbAtt0.8-6.apx,6
ER-numArg20-pbAtt0.6-1.apx,4
ER-numArg20-pbAtt0.95-4.apx,18
ER-numArg20-pbAtt0.8-1.apx,10
ER-numArg20-pbAtt0.7-4.apx,2
