filename,distance
BA-numArg20-pbCycle0.35-2.apx,2
BA-numArg20-pbCycle0.75-6.apx,4
BA-numArg20-pbCycle0.6-2.apx,0
BA-numArg20-pbCycle0.2-11.apx,12
BA-numArg20-pbCycle0.8-1.apx,4
BA-numArg20-pbCycle0.6-0.apx,0
BA-numArg20-pbCycle0.55-7.apx,10
BA-numArg20-pbCycle0.15-11.apx,0
BA-numArg20-pbCycle0.05-7.apx,0
BA-numArg20-pbCycle0.05-0.apx,0
BA-numArg20-pbCycle0.4-10.apx,0
BA-numArg20-pbCycle0.6-16.apx,2
BA-numArg20-pbCycle0.85-7.apx,0
BA-numArg20-pbCycle0.25-10.apx,0
BA-numArg20-pbCycle0.7-3.apx,0
BA-numArg20-pbCycle0.1-8.apx,0
BA-numArg20-pbCycle0.2-0.apx,8
BA-numArg20-pbCycle0.15-6.apx,0
BA-numArg20-pbCycle0.85-6.apx,0
BA-numArg20-pbCycle0-13.apx,0
BA-numArg20-pbCycle0.5-2.apx,0
BA-numArg20-pbCycle0-4.apx,0
BA-numArg20-pbCycle0-7.apx,2
BA-numArg20-pbCycle0.6-8.apx,2
BA-numArg20-pbCycle0.9-8.apx,0
BA-numArg20-pbCycle0.75-5.apx,0
BA-numArg20-pbCycle0.6-14.apx,0
BA-numArg20-pbCycle0.3-4.apx,0
BA-numArg20-pbCycle0.5-0.apx,2
BA-numArg20-pbCycle0.25-8.apx,0
BA-numArg20-pbCycle0.6-4.apx,0
BA-numArg20-pbCycle0.75-15.apx,0
BA-numArg20-pbCycle0.35-10.apx,2
BA-numArg20-pbCycle0.9-4.apx,4
BA-numArg20-pbCycle0.65-12.apx,2
BA-numArg20-pbCycle0.05-13.apx,0
BA-numArg20-pbCycle0.85-5.apx,0
BA-numArg20-pbCycle0.2-16.apx,0
BA-numArg20-pbCycle0.9-6.apx,2
BA-numArg20-pbCycle0.4-15.apx,0
BA-numArg20-pbCycle0.2-13.apx,12
BA-numArg20-pbCycle0.2-1.apx,4
BA-numArg20-pbCycle0.25-0.apx,10
BA-numArg20-pbCycle0.7-15.apx,2
BA-numArg20-pbCycle0.3-13.apx,0
BA-numArg20-pbCycle0.35-9.apx,0
BA-numArg20-pbCycle0.1-1.apx,0
BA-numArg20-pbCycle0.8-16.apx,0
BA-numArg20-pbCycle0.15-4.apx,20
BA-numArg20-pbCycle0.2-2.apx,2
BA-numArg20-pbCycle0.75-13.apx,0
BA-numArg20-pbCycle0.45-0.apx,2
BA-numArg20-pbCycle0.1-9.apx,4
BA-numArg20-pbCycle0.3-5.apx,0
BA-numArg20-pbCycle0.25-14.apx,6
BA-numArg20-pbCycle0.85-13.apx,4
BA-numArg20-pbCycle0.45-3.apx,2
BA-numArg20-pbCycle0.7-1.apx,0
BA-numArg20-pbCycle0-3.apx,10
BA-numArg20-pbCycle0.85-3.apx,0
BA-numArg20-pbCycle0.35-3.apx,4
BA-numArg20-pbCycle0.6-9.apx,0
BA-numArg20-pbCycle0.6-10.apx,4
BA-numArg20-pbCycle0.4-1.apx,0
BA-numArg20-pbCycle0.3-12.apx,0
BA-numArg20-pbCycle0.25-1.apx,0
BA-numArg20-pbCycle0.25-9.apx,0
BA-numArg20-pbCycle0.7-11.apx,0
